responseTime,Index,mousePositionX,mousePositionY,TrueAnswer,userName,sentenceIndex,Word,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,experiment_start_time,experiment_end_time,experiment_duration
4638,"7",779,122,"Da","Cristina","12"," amplasate ",100.8375015258789,754.9000244140625,125.63750267028809,847.7000274658203,"","","",""
4685,"7",782,122,"Da","Cristina","12"," amplasate ",100.8375015258789,754.9000244140625,125.63750267028809,847.7000274658203,"","","",""
4732,"7",791,122,"Da","Cristina","12"," amplasate ",100.8375015258789,754.9000244140625,125.63750267028809,847.7000274658203,"","","",""
4784,"7",794,122,"Da","Cristina","12"," amplasate ",100.8375015258789,754.9000244140625,125.63750267028809,847.7000274658203,"","","",""
4830,"7",805,122,"Da","Cristina","12"," amplasate ",100.8375015258789,754.9000244140625,125.63750267028809,847.7000274658203,"","","",""
4888,"7",826,121,"Da","Cristina","12"," amplasate ",100.8375015258789,754.9000244140625,125.63750267028809,847.7000274658203,"","","",""
4934,"7",833,121,"Da","Cristina","12"," amplasate ",100.8375015258789,754.9000244140625,125.63750267028809,847.7000274658203,"","","",""
4981,"7",845,121,"Da","Cristina","12"," amplasate ",100.8375015258789,754.9000244140625,125.63750267028809,847.7000274658203,"","","",""
5032,"8",855,120,"Da","Cristina","12"," atât ",100.8375015258789,847.7000122070312,125.63750267028809,885.5750122070312,"","","",""
5091,"8",856,120,"Da","Cristina","12"," atât ",100.8375015258789,847.7000122070312,125.63750267028809,885.5750122070312,"","","",""
5135,"8",864,120,"Da","Cristina","12"," atât ",100.8375015258789,847.7000122070312,125.63750267028809,885.5750122070312,"","","",""
5183,"8",880,120,"Da","Cristina","12"," atât ",100.8375015258789,847.7000122070312,125.63750267028809,885.5750122070312,"","","",""
5232,"9",896,120,"Da","Cristina","12"," pe ",100.8375015258789,885.5750122070312,125.63750267028809,911.487512588501,"","","",""
5288,"9",909,120,"Da","Cristina","12"," pe ",100.8375015258789,885.5750122070312,125.63750267028809,911.487512588501,"","","",""
5336,"10",917,120,"Da","Cristina","12"," cameră, ",100.8375015258789,911.4874877929688,125.63750267028809,979.2124862670898,"","","",""
5384,"10",920,120,"Da","Cristina","12"," cameră, ",100.8375015258789,911.4874877929688,125.63750267028809,979.2124862670898,"","","",""
5431,"10",936,120,"Da","Cristina","12"," cameră, ",100.8375015258789,911.4874877929688,125.63750267028809,979.2124862670898,"","","",""
5482,"10",954,120,"Da","Cristina","12"," cameră, ",100.8375015258789,911.4874877929688,125.63750267028809,979.2124862670898,"","","",""
5542,"10",955,120,"Da","Cristina","12"," cameră, ",100.8375015258789,911.4874877929688,125.63750267028809,979.2124862670898,"","","",""
5581,"10",944,120,"Da","Cristina","12"," cameră, ",100.8375015258789,911.4874877929688,125.63750267028809,979.2124862670898,"","","",""
5632,"8",876,133,"Da","Cristina","12"," atât ",100.8375015258789,847.7000122070312,125.63750267028809,885.5750122070312,"","","",""
5688,-1,775,140,"No answer found","Cristina","","","","","","","","","",""
5736,-1,656,140,"No answer found","Cristina","","","","","","","","","",""
5783,"17",572,143,"Da","Cristina","12"," sincronizate ",140.83750915527344,491.2250061035156,165.63751029968262,597.8750076293945,"","","",""
5832,"17",502,154,"Da","Cristina","12"," sincronizate ",140.83750915527344,491.2250061035156,165.63751029968262,597.8750076293945,"","","",""
5888,"14",425,157,"Da","Cristina","12"," proiector ",140.83750915527344,349.25,165.63751029968262,431.2249984741211,"","","",""
5933,"14",361,157,"Da","Cristina","12"," proiector ",140.83750915527344,349.25,165.63751029968262,431.2249984741211,"","","",""
5993,"13",332,157,"Da","Cristina","12"," pe ",140.83750915527344,323.3374938964844,165.63751029968262,349.2499942779541,"","","",""
6032,"13",331,157,"Da","Cristina","12"," pe ",140.83750915527344,323.3374938964844,165.63751029968262,349.2499942779541,"","","",""
6084,"12",306,162,"Da","Cristina","12"," și ",140.83750915527344,305.38751220703125,165.63751029968262,323.3375129699707,"","","",""
6133,"11",288,165,"Da","Cristina","12"," cât ",140.83750915527344,275.4624938964844,165.63751029968262,305.38749504089355,"","","",""
6180,"11",288,165,"Da","Cristina","12"," cât ",140.83750915527344,275.4624938964844,165.63751029968262,305.38749504089355,"","","",""
6233,"11",287,165,"Da","Cristina","12"," cât ",140.83750915527344,275.4624938964844,165.63751029968262,305.38749504089355,"","","",""
6286,"11",292,164,"Da","Cristina","12"," cât ",140.83750915527344,275.4624938964844,165.63751029968262,305.38749504089355,"","","",""
6336,"13",330,166,"Da","Cristina","12"," pe ",140.83750915527344,323.3374938964844,165.63751029968262,349.2499942779541,"","","",""
6381,"13",347,169,"Da","Cristina","12"," pe ",140.83750915527344,323.3374938964844,165.63751029968262,349.2499942779541,"","","",""
6432,"14",357,169,"Da","Cristina","12"," proiector ",140.83750915527344,349.25,165.63751029968262,431.2249984741211,"","","",""
6486,"14",368,167,"Da","Cristina","12"," proiector ",140.83750915527344,349.25,165.63751029968262,431.2249984741211,"","","",""
6534,"14",380,164,"Da","Cristina","12"," proiector ",140.83750915527344,349.25,165.63751029968262,431.2249984741211,"","","",""
6591,"14",389,164,"Da","Cristina","12"," proiector ",140.83750915527344,349.25,165.63751029968262,431.2249984741211,"","","",""
6632,"14",398,164,"Da","Cristina","12"," proiector ",140.83750915527344,349.25,165.63751029968262,431.2249984741211,"","","",""
6685,"14",416,164,"Da","Cristina","12"," proiector ",140.83750915527344,349.25,165.63751029968262,431.2249984741211,"","","",""
6735,"15",431,161,"Da","Cristina","12"," și ",140.83750915527344,431.2250061035156,165.63751029968262,449.1750068664551,"","","",""
6784,"16",454,161,"Da","Cristina","12"," sunt ",140.83750915527344,449.1750183105469,165.63751029968262,491.2250175476074,"","","",""
6832,"16",469,161,"Da","Cristina","12"," sunt ",140.83750915527344,449.1750183105469,165.63751029968262,491.2250175476074,"","","",""
6887,"16",476,161,"Da","Cristina","12"," sunt ",140.83750915527344,449.1750183105469,165.63751029968262,491.2250175476074,"","","",""
6936,"16",482,161,"Da","Cristina","12"," sunt ",140.83750915527344,449.1750183105469,165.63751029968262,491.2250175476074,"","","",""
6984,"16",488,161,"Da","Cristina","12"," sunt ",140.83750915527344,449.1750183105469,165.63751029968262,491.2250175476074,"","","",""
7032,"17",503,161,"Da","Cristina","12"," sincronizate ",140.83750915527344,491.2250061035156,165.63751029968262,597.8750076293945,"","","",""
7088,"17",526,160,"Da","Cristina","12"," sincronizate ",140.83750915527344,491.2250061035156,165.63751029968262,597.8750076293945,"","","",""
7135,"17",536,160,"Da","Cristina","12"," sincronizate ",140.83750915527344,491.2250061035156,165.63751029968262,597.8750076293945,"","","",""
7182,"17",551,160,"Da","Cristina","12"," sincronizate ",140.83750915527344,491.2250061035156,165.63751029968262,597.8750076293945,"","","",""
7243,"17",555,160,"Da","Cristina","12"," sincronizate ",140.83750915527344,491.2250061035156,165.63751029968262,597.8750076293945,"","","",""
7282,"17",556,160,"Da","Cristina","12"," sincronizate ",140.83750915527344,491.2250061035156,165.63751029968262,597.8750076293945,"","","",""
7336,"17",577,160,"Da","Cristina","12"," sincronizate ",140.83750915527344,491.2250061035156,165.63751029968262,597.8750076293945,"","","",""
7384,"17",594,160,"Da","Cristina","12"," sincronizate ",140.83750915527344,491.2250061035156,165.63751029968262,597.8750076293945,"","","",""
7432,"18",605,160,"Da","Cristina","12"," între ",140.83750915527344,597.875,165.63751029968262,642.0499992370605,"","","",""
7488,"18",621,160,"Da","Cristina","12"," între ",140.83750915527344,597.875,165.63751029968262,642.0499992370605,"","","",""
7541,"18",622,160,"Da","Cristina","12"," între ",140.83750915527344,597.875,165.63751029968262,642.0499992370605,"","","",""
7584,"18",624,160,"Da","Cristina","12"," între ",140.83750915527344,597.875,165.63751029968262,642.0499992370605,"","","",""
7632,"18",635,160,"Da","Cristina","12"," între ",140.83750915527344,597.875,165.63751029968262,642.0499992370605,"","","",""
7682,"19",654,160,"Da","Cristina","12"," ele, ",140.83750915527344,642.0499877929688,165.63751029968262,676.5124893188477,"","","",""
7736,"20",676,160,"Da","Cristina","12"," astfel ",140.83750915527344,676.5125122070312,165.63751029968262,727.4000129699707,"","","",""
7784,"20",692,160,"Da","Cristina","12"," astfel ",140.83750915527344,676.5125122070312,165.63751029968262,727.4000129699707,"","","",""
7837,"20",695,160,"Da","Cristina","12"," astfel ",140.83750915527344,676.5125122070312,165.63751029968262,727.4000129699707,"","","",""
7884,"20",712,160,"Da","Cristina","12"," astfel ",140.83750915527344,676.5125122070312,165.63751029968262,727.4000129699707,"","","",""
7931,"21",730,160,"Da","Cristina","12"," încât ",140.83750915527344,727.4000244140625,165.63751029968262,773.0875244140625,"","","",""
7981,"21",733,160,"Da","Cristina","12"," încât ",140.83750915527344,727.4000244140625,165.63751029968262,773.0875244140625,"","","",""
8032,"21",752,160,"Da","Cristina","12"," încât ",140.83750915527344,727.4000244140625,165.63751029968262,773.0875244140625,"","","",""
8089,"21",755,160,"Da","Cristina","12"," încât ",140.83750915527344,727.4000244140625,165.63751029968262,773.0875244140625,"","","",""
8136,"22",780,160,"Da","Cristina","12"," ambele ",140.83750915527344,773.0875244140625,165.63751029968262,840.7250289916992,"","","",""
8183,"22",808,160,"Da","Cristina","12"," ambele ",140.83750915527344,773.0875244140625,165.63751029968262,840.7250289916992,"","","",""
8231,"22",814,160,"Da","Cristina","12"," ambele ",140.83750915527344,773.0875244140625,165.63751029968262,840.7250289916992,"","","",""
8282,"22",820,160,"Da","Cristina","12"," ambele ",140.83750915527344,773.0875244140625,165.63751029968262,840.7250289916992,"","","",""
8336,"23",840,160,"Da","Cristina","12"," lentile ",140.83750915527344,840.7250366210938,165.63751029968262,897.2750358581543,"","","",""
8387,"23",846,160,"Da","Cristina","12"," lentile ",140.83750915527344,840.7250366210938,165.63751029968262,897.2750358581543,"","","",""
8431,"23",846,160,"Da","Cristina","12"," lentile ",140.83750915527344,840.7250366210938,165.63751029968262,897.2750358581543,"","","",""
8488,"23",851,160,"Da","Cristina","12"," lentile ",140.83750915527344,840.7250366210938,165.63751029968262,897.2750358581543,"","","",""
8536,"23",863,160,"Da","Cristina","12"," lentile ",140.83750915527344,840.7250366210938,165.63751029968262,897.2750358581543,"","","",""
8581,"23",864,160,"Da","Cristina","12"," lentile ",140.83750915527344,840.7250366210938,165.63751029968262,897.2750358581543,"","","",""
8636,"23",864,160,"Da","Cristina","12"," lentile ",140.83750915527344,840.7250366210938,165.63751029968262,897.2750358581543,"","","",""
8683,"23",856,160,"Da","Cristina","12"," lentile ",140.83750915527344,840.7250366210938,165.63751029968262,897.2750358581543,"","","",""
8733,"22",795,167,"Da","Cristina","12"," ambele ",140.83750915527344,773.0875244140625,165.63751029968262,840.7250289916992,"","","",""
8782,"33",705,181,"Da","Cristina","12"," orice ",180.83750915527344,702.0625,205.63751029968262,748.5125007629395,"","","",""
8832,"30",592,181,"Da","Cristina","12"," distanță ",180.83750915527344,553.0250244140625,205.63751029968262,626.3625259399414,"","","",""
8886,"29",504,181,"Da","Cristina","12"," aceeași ",180.83750915527344,485.9375,205.63751029968262,553.0250015258789,"","","",""
8933,"26",445,181,"Da","Cristina","12"," împreună ",180.83750915527344,361.76251220703125,205.63751029968262,448.56251525878906,"","","",""
8981,"26",406,184,"Da","Cristina","12"," împreună ",180.83750915527344,361.76251220703125,205.63751029968262,448.56251525878906,"","","",""
9032,"25",351,196,"Da","Cristina","12"," mărească ",180.83750915527344,275.4624938964844,205.63751029968262,361.7624969482422,"","","",""
9088,"25",323,204,"Da","Cristina","12"," mărească ",180.83750915527344,275.4624938964844,205.63751029968262,361.7624969482422,"","","",""
9135,"25",300,203,"Da","Cristina","12"," mărească ",180.83750915527344,275.4624938964844,205.63751029968262,361.7624969482422,"","","",""
9181,"25",293,203,"Da","Cristina","12"," mărească ",180.83750915527344,275.4624938964844,205.63751029968262,361.7624969482422,"","","",""
9243,"25",293,203,"Da","Cristina","12"," mărească ",180.83750915527344,275.4624938964844,205.63751029968262,361.7624969482422,"","","",""
9291,"25",293,203,"Da","Cristina","12"," mărească ",180.83750915527344,275.4624938964844,205.63751029968262,361.7624969482422,"","","",""
9331,"25",296,203,"Da","Cristina","12"," mărească ",180.83750915527344,275.4624938964844,205.63751029968262,361.7624969482422,"","","",""
9384,"25",344,203,"Da","Cristina","12"," mărească ",180.83750915527344,275.4624938964844,205.63751029968262,361.7624969482422,"","","",""
9432,"26",373,203,"Da","Cristina","12"," împreună ",180.83750915527344,361.76251220703125,205.63751029968262,448.56251525878906,"","","",""
9481,"26",393,203,"Da","Cristina","12"," împreună ",180.83750915527344,361.76251220703125,205.63751029968262,448.56251525878906,"","","",""
9532,"26",412,203,"Da","Cristina","12"," împreună ",180.83750915527344,361.76251220703125,205.63751029968262,448.56251525878906,"","","",""
9584,"26",424,203,"Da","Cristina","12"," împreună ",180.83750915527344,361.76251220703125,205.63751029968262,448.56251525878906,"","","",""
9632,"26",440,203,"Da","Cristina","12"," împreună ",180.83750915527344,361.76251220703125,205.63751029968262,448.56251525878906,"","","",""
9685,"27",462,203,"Da","Cristina","12"," și ",180.83750915527344,448.5625,205.63751029968262,466.51250076293945,"","","",""
9732,"28",480,203,"Da","Cristina","12"," la ",180.83750915527344,466.51251220703125,205.63751029968262,485.93751335144043,"","","",""
9784,"29",500,203,"Da","Cristina","12"," aceeași ",180.83750915527344,485.9375,205.63751029968262,553.0250015258789,"","","",""
9840,"29",514,203,"Da","Cristina","12"," aceeași ",180.83750915527344,485.9375,205.63751029968262,553.0250015258789,"","","",""
9881,"29",516,203,"Da","Cristina","12"," aceeași ",180.83750915527344,485.9375,205.63751029968262,553.0250015258789,"","","",""
9935,"29",518,203,"Da","Cristina","12"," aceeași ",180.83750915527344,485.9375,205.63751029968262,553.0250015258789,"","","",""
9981,"29",535,203,"Da","Cristina","12"," aceeași ",180.83750915527344,485.9375,205.63751029968262,553.0250015258789,"","","",""
10032,"29",547,203,"Da","Cristina","12"," aceeași ",180.83750915527344,485.9375,205.63751029968262,553.0250015258789,"","","",""
10088,"30",569,203,"Da","Cristina","12"," distanță ",180.83750915527344,553.0250244140625,205.63751029968262,626.3625259399414,"","","",""
10136,"30",588,203,"Da","Cristina","12"," distanță ",180.83750915527344,553.0250244140625,205.63751029968262,626.3625259399414,"","","",""
10181,"30",598,202,"Da","Cristina","12"," distanță ",180.83750915527344,553.0250244140625,205.63751029968262,626.3625259399414,"","","",""
10232,"30",614,202,"Da","Cristina","12"," distanță ",180.83750915527344,553.0250244140625,205.63751029968262,626.3625259399414,"","","",""
10288,"31",628,202,"Da","Cristina","12"," focală ",180.83750915527344,626.3624877929688,205.63751029968262,681.6124877929688,"","","",""
10336,"31",644,202,"Da","Cristina","12"," focală ",180.83750915527344,626.3624877929688,205.63751029968262,681.6124877929688,"","","",""
10384,"31",657,202,"Da","Cristina","12"," focală ",180.83750915527344,626.3624877929688,205.63751029968262,681.6124877929688,"","","",""
10432,"31",665,202,"Da","Cristina","12"," focală ",180.83750915527344,626.3624877929688,205.63751029968262,681.6124877929688,"","","",""
10488,"31",680,202,"Da","Cristina","12"," focală ",180.83750915527344,626.3624877929688,205.63751029968262,681.6124877929688,"","","",""
10536,"32",696,201,"Da","Cristina","12"," în ",180.83750915527344,681.6124877929688,205.63751029968262,702.0624885559082,"","","",""
10581,"32",699,201,"Da","Cristina","12"," în ",180.83750915527344,681.6124877929688,205.63751029968262,702.0624885559082,"","","",""
10630,"33",703,201,"Da","Cristina","12"," orice ",180.83750915527344,702.0625,205.63751029968262,748.5125007629395,"","","",""
10682,"33",719,204,"Da","Cristina","12"," orice ",180.83750915527344,702.0625,205.63751029968262,748.5125007629395,"","","",""
10730,"33",720,204,"Da","Cristina","12"," orice ",180.83750915527344,702.0625,205.63751029968262,748.5125007629395,"","","",""
10784,"33",737,204,"Da","Cristina","12"," orice ",180.83750915527344,702.0625,205.63751029968262,748.5125007629395,"","","",""
10832,"34",762,206,"Da","Cristina","12"," moment. ",180.83750915527344,748.5125122070312,205.63751029968262,825.6625137329102,"","","",""
10885,"34",764,206,"Da","Cristina","12"," moment. ",180.83750915527344,748.5125122070312,205.63751029968262,825.6625137329102,"","","",""
10932,"34",768,206,"Da","Cristina","12"," moment. ",180.83750915527344,748.5125122070312,205.63751029968262,825.6625137329102,"","","",""
10993,"34",768,206,"Da","Cristina","12"," moment. ",180.83750915527344,748.5125122070312,205.63751029968262,825.6625137329102,"","","",""
11041,"34",768,206,"Da","Cristina","12"," moment. ",180.83750915527344,748.5125122070312,205.63751029968262,825.6625137329102,"","","",""
11087,"34",769,206,"Da","Cristina","12"," moment. ",180.83750915527344,748.5125122070312,205.63751029968262,825.6625137329102,"","","",""
11134,-1,757,218,"No answer found","Cristina","","","","","","","","","",""
14264,"","","","","","","","","","","","Da","","",""
519,-1,225,194,"No answer found","Cristina","","","","","","","","","",""
567,-1,235,167,"No answer found","Cristina","","","","","","","","","",""
623,-1,237,155,"No answer found","Cristina","","","","","","","","","",""
670,-1,240,146,"No answer found","Cristina","","","","","","","","","",""
717,-1,246,130,"No answer found","Cristina","","","","","","","","","",""
767,-1,253,113,"No answer found","Cristina","","","","","","","","","",""
823,-1,268,107,"No answer found","Cristina","","","","","","","","","",""
871,"0",282,106,"Da","Cristina","33"," Pentru ",100.8375015258789,275.4624938964844,125.63750267028809,337.37499618530273,"","","",""
921,"0",285,106,"Da","Cristina","33"," Pentru ",100.8375015258789,275.4624938964844,125.63750267028809,337.37499618530273,"","","",""
967,"0",285,106,"Da","Cristina","33"," Pentru ",100.8375015258789,275.4624938964844,125.63750267028809,337.37499618530273,"","","",""
1015,"0",288,108,"Da","Cristina","33"," Pentru ",100.8375015258789,275.4624938964844,125.63750267028809,337.37499618530273,"","","",""
1077,"0",290,111,"Da","Cristina","33"," Pentru ",100.8375015258789,275.4624938964844,125.63750267028809,337.37499618530273,"","","",""
1119,"0",298,116,"Da","Cristina","33"," Pentru ",100.8375015258789,275.4624938964844,125.63750267028809,337.37499618530273,"","","",""
1168,"0",319,123,"Da","Cristina","33"," Pentru ",100.8375015258789,275.4624938964844,125.63750267028809,337.37499618530273,"","","",""
1223,"1",343,125,"Da","Cristina","33"," a ",100.8375015258789,337.375,125.63750267028809,352.1625003814697,"","","",""
1269,"2",352,125,"Da","Cristina","33"," obține ",100.8375015258789,352.1625061035156,125.63750267028809,411.2250061035156,"","","",""
1320,"2",369,125,"Da","Cristina","33"," obține ",100.8375015258789,352.1625061035156,125.63750267028809,411.2250061035156,"","","",""
1367,"2",376,125,"Da","Cristina","33"," obține ",100.8375015258789,352.1625061035156,125.63750267028809,411.2250061035156,"","","",""
1418,"2",382,125,"Da","Cristina","33"," obține ",100.8375015258789,352.1625061035156,125.63750267028809,411.2250061035156,"","","",""
1471,"2",400,125,"Da","Cristina","33"," obține ",100.8375015258789,352.1625061035156,125.63750267028809,411.2250061035156,"","","",""
1519,"3",412,125,"Da","Cristina","33"," acest ",100.8375015258789,411.2250061035156,125.63750267028809,459.9250068664551,"","","",""
1565,"3",412,125,"Da","Cristina","33"," acest ",100.8375015258789,411.2250061035156,125.63750267028809,459.9250068664551,"","","",""
1621,"3",421,125,"Da","Cristina","33"," acest ",100.8375015258789,411.2250061035156,125.63750267028809,459.9250068664551,"","","",""
1668,"3",433,125,"Da","Cristina","33"," acest ",100.8375015258789,411.2250061035156,125.63750267028809,459.9250068664551,"","","",""
1729,"3",433,125,"Da","Cristina","33"," acest ",100.8375015258789,411.2250061035156,125.63750267028809,459.9250068664551,"","","",""
1768,"3",434,125,"Da","Cristina","33"," acest ",100.8375015258789,411.2250061035156,125.63750267028809,459.9250068664551,"","","",""
1823,"3",444,124,"Da","Cristina","33"," acest ",100.8375015258789,411.2250061035156,125.63750267028809,459.9250068664551,"","","",""
1870,"3",447,124,"Da","Cristina","33"," acest ",100.8375015258789,411.2250061035156,125.63750267028809,459.9250068664551,"","","",""
1917,"3",456,125,"Da","Cristina","33"," acest ",100.8375015258789,411.2250061035156,125.63750267028809,459.9250068664551,"","","",""
1973,"4",481,122,"Da","Cristina","33"," câmp, ",100.8375015258789,459.9250183105469,125.63750267028809,516.0750198364258,"","","",""
2016,"4",481,122,"Da","Cristina","33"," câmp, ",100.8375015258789,459.9250183105469,125.63750267028809,516.0750198364258,"","","",""
2065,"4",481,122,"Da","Cristina","33"," câmp, ",100.8375015258789,459.9250183105469,125.63750267028809,516.0750198364258,"","","",""
2120,"4",481,122,"Da","Cristina","33"," câmp, ",100.8375015258789,459.9250183105469,125.63750267028809,516.0750198364258,"","","",""
2166,"4",481,122,"Da","Cristina","33"," câmp, ",100.8375015258789,459.9250183105469,125.63750267028809,516.0750198364258,"","","",""
2229,"4",481,122,"Da","Cristina","33"," câmp, ",100.8375015258789,459.9250183105469,125.63750267028809,516.0750198364258,"","","",""
2277,"4",481,122,"Da","Cristina","33"," câmp, ",100.8375015258789,459.9250183105469,125.63750267028809,516.0750198364258,"","","",""
2324,"4",481,122,"Da","Cristina","33"," câmp, ",100.8375015258789,459.9250183105469,125.63750267028809,516.0750198364258,"","","",""
2367,"4",496,123,"Da","Cristina","33"," câmp, ",100.8375015258789,459.9250183105469,125.63750267028809,516.0750198364258,"","","",""
2418,"4",504,121,"Da","Cristina","33"," câmp, ",100.8375015258789,459.9250183105469,125.63750267028809,516.0750198364258,"","","",""
2468,"5",519,121,"Da","Cristina","33"," camera ",100.8375015258789,516.0750122070312,125.63750267028809,583.650016784668,"","","",""
2520,"5",541,125,"Da","Cristina","33"," camera ",100.8375015258789,516.0750122070312,125.63750267028809,583.650016784668,"","","",""
2567,"5",550,127,"Da","Cristina","33"," camera ",100.8375015258789,516.0750122070312,125.63750267028809,583.650016784668,"","","",""
2619,"5",557,127,"Da","Cristina","33"," camera ",100.8375015258789,516.0750122070312,125.63750267028809,583.650016784668,"","","",""
