sentenceIndex,totalReadingTime,Index,Word
89.0,0,5.0, doar 
89.0,0,5.0, doar 
89.0,508,5.0, doar 
89.0,0,6.0, un 
89.0,0,6.0, un 
89.0,0,6.0, un 
89.0,0,6.0, un 
89.0,0,6.0, un 
89.0,0,6.0, un 
89.0,0,6.0, un 
89.0,0,6.0, un 
89.0,0,6.0, un 
89.0,0,6.0, un 
89.0,546,6.0, un 
89.0,0,7.0, singur 
89.0,0,7.0, singur 
89.0,0,7.0, singur 
89.0,0,7.0, singur 
89.0,0,7.0, singur 
89.0,0,7.0, singur 
89.0,0,7.0, singur 
89.0,0,7.0, singur 
89.0,452,7.0, singur 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,0,8.0, exemplar 
89.0,6847,8.0, exemplar 
89.0,48,9.0, al 
89.0,0,10.0, prezentei 
89.0,0,10.0, prezentei 
89.0,0,10.0, prezentei 
89.0,0,10.0, prezentei 
89.0,0,10.0, prezentei 
89.0,0,10.0, prezentei 
89.0,0,10.0, prezentei 
89.0,0,10.0, prezentei 
89.0,0,10.0, prezentei 
89.0,0,10.0, prezentei 
89.0,0,10.0, prezentei 
89.0,611,10.0, prezentei 
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,0,11.0," licențe, "
89.0,1290,11.0," licențe, "
89.0,47,10.0, prezentei 
89.0,52,20.0, înlocuite 
89.0,47,15.0, multiple 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,552,13.0, secțiunile 
89.0,0,12.0, iar 
89.0,0,12.0, iar 
89.0,0,12.0, iar 
89.0,0,12.0, iar 
89.0,0,12.0, iar 
89.0,0,12.0, iar 
89.0,0,12.0, iar 
89.0,401,12.0, iar 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,0,13.0, secțiunile 
89.0,904,13.0, secțiunile 
89.0,0,14.0, invariabile 
89.0,0,14.0, invariabile 
89.0,0,14.0, invariabile 
89.0,0,14.0, invariabile 
89.0,0,14.0, invariabile 
89.0,0,14.0, invariabile 
89.0,0,14.0, invariabile 
89.0,0,14.0, invariabile 
89.0,0,14.0, invariabile 
89.0,0,14.0, invariabile 
89.0,0,14.0, invariabile 
89.0,0,14.0, invariabile 
89.0,0,14.0, invariabile 
89.0,0,14.0, invariabile 
89.0,0,14.0, invariabile 
89.0,0,14.0, invariabile 
89.0,847,14.0, invariabile 
89.0,0,15.0, multiple 
89.0,0,15.0, multiple 
89.0,0,15.0, multiple 
89.0,0,15.0, multiple 
89.0,0,15.0, multiple 
89.0,0,15.0, multiple 
89.0,0,15.0, multiple 
89.0,0,15.0, multiple 
89.0,0,15.0, multiple 
89.0,0,15.0, multiple 
89.0,0,15.0, multiple 
89.0,0,15.0, multiple 
89.0,0,15.0, multiple 
89.0,697,15.0, multiple 
89.0,0,16.0, și 
89.0,0,16.0, și 
89.0,0,16.0, și 
89.0,0,16.0, și 
89.0,0,16.0, și 
89.0,303,16.0, și 
89.0,0,17.0, identice 
89.0,0,17.0, identice 
89.0,0,17.0, identice 
89.0,0,17.0, identice 
89.0,0,17.0, identice 
89.0,0,17.0, identice 
89.0,0,17.0, identice 
89.0,0,17.0, identice 
89.0,0,17.0, identice 
89.0,0,17.0, identice 
89.0,0,17.0, identice 
89.0,0,17.0, identice 
89.0,0,17.0, identice 
89.0,0,17.0, identice 
89.0,0,17.0, identice 
89.0,798,17.0, identice 
89.0,0,18.0, pot 
89.0,99,18.0, pot 
89.0,0,20.0, înlocuite 
89.0,0,20.0, înlocuite 
89.0,0,20.0, înlocuite 
89.0,0,20.0, înlocuite 
89.0,0,20.0, înlocuite 
89.0,0,20.0, înlocuite 
89.0,0,20.0, înlocuite 
89.0,400,20.0, înlocuite 
89.0,64,21.0, cu 
89.0,0,22.0, un 
89.0,0,22.0, un 
89.0,0,22.0, un 
89.0,186,22.0, un 
89.0,0,23.0, singur 
89.0,0,23.0, singur 
89.0,0,23.0, singur 
89.0,0,23.0, singur 
89.0,0,23.0, singur 
89.0,0,23.0, singur 
89.0,350,23.0, singur 
89.0,0,24.0, exemplar. 
89.0,0,24.0, exemplar. 
89.0,0,24.0, exemplar. 
89.0,0,24.0, exemplar. 
89.0,0,24.0, exemplar. 
89.0,207,24.0, exemplar. 
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,-19682,,
51.0,0,0.0, În 
51.0,0,0.0, În 
51.0,0,0.0, În 
51.0,0,0.0, În 
51.0,0,0.0, În 
51.0,0,0.0, În 
51.0,0,0.0, În 
51.0,0,0.0, În 
51.0,443,0.0, În 
51.0,0,1.0, cele 
51.0,0,1.0, cele 
51.0,0,1.0, cele 
51.0,0,1.0, cele 
51.0,0,1.0, cele 
51.0,304,1.0, cele 
51.0,0,2.0, din 
51.0,0,2.0, din 
51.0,0,2.0, din 
51.0,0,2.0, din 
51.0,251,2.0, din 
51.0,0,3.0," urmă, "
51.0,0,3.0," urmă, "
51.0,155,3.0," urmă, "
51.0,0,4.0, studiul 
51.0,0,4.0, studiul 
51.0,0,4.0, studiul 
51.0,0,4.0, studiul 
51.0,0,4.0, studiul 
51.0,0,4.0, studiul 
51.0,0,4.0, studiul 
51.0,0,4.0, studiul 
51.0,0,4.0, studiul 
51.0,0,4.0, studiul 
51.0,0,4.0, studiul 
51.0,0,4.0, studiul 
51.0,637,4.0, studiul 
51.0,0,5.0, a 
51.0,0,5.0, a 
51.0,0,5.0, a 
51.0,0,5.0, a 
51.0,0,5.0, a 
51.0,300,5.0, a 
51.0,0,6.0, analizat 
51.0,0,6.0, analizat 
51.0,0,6.0, analizat 
51.0,0,6.0, analizat 
51.0,0,6.0, analizat 
51.0,0,6.0, analizat 
51.0,0,6.0, analizat 
51.0,0,6.0, analizat 
51.0,0,6.0, analizat 
51.0,0,6.0, analizat 
51.0,552,6.0, analizat 
51.0,0,7.0, conversia 
51.0,0,7.0, conversia 
51.0,0,7.0, conversia 
51.0,0,7.0, conversia 
51.0,0,7.0, conversia 
51.0,0,7.0, conversia 
51.0,0,7.0, conversia 
51.0,0,7.0, conversia 
51.0,0,7.0, conversia 
51.0,0,7.0, conversia 
51.0,0,7.0, conversia 
51.0,0,7.0, conversia 
51.0,0,7.0, conversia 
51.0,0,7.0, conversia 
51.0,0,7.0, conversia 
51.0,0,7.0, conversia 
51.0,0,7.0, conversia 
51.0,0,7.0, conversia 
51.0,962,7.0, conversia 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,0,8.0, fosfolipidelor 
51.0,4798,8.0, fosfolipidelor 
51.0,0,9.0, bogate 
51.0,0,9.0, bogate 
51.0,0,9.0, bogate 
51.0,0,9.0, bogate 
51.0,0,9.0, bogate 
51.0,0,9.0, bogate 
51.0,0,9.0, bogate 
51.0,0,9.0, bogate 
51.0,0,9.0, bogate 
51.0,0,9.0, bogate 
51.0,0,9.0, bogate 
51.0,0,9.0, bogate 
51.0,0,9.0, bogate 
51.0,0,9.0, bogate 
51.0,745,9.0, bogate 
51.0,46,10.0, în 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,0,11.0, polinesaturate 
51.0,4210,11.0, polinesaturate 
51.0,0,12.0, în 
51.0,0,12.0, în 
51.0,0,12.0, în 
51.0,0,12.0, în 
51.0,0,12.0, în 
51.0,0,12.0, în 
51.0,0,12.0, în 
51.0,389,12.0, în 
51.0,0,13.0, triacilgliceride 
51.0,0,13.0, triacilgliceride 
51.0,0,13.0, triacilgliceride 
51.0,0,13.0, triacilgliceride 
51.0,0,13.0, triacilgliceride 
51.0,0,13.0, triacilgliceride 
51.0,0,13.0, triacilgliceride 
51.0,0,13.0, triacilgliceride 
51.0,0,13.0, triacilgliceride 
51.0,0,13.0, triacilgliceride 
51.0,0,13.0, triacilgliceride 
51.0,0,13.0, triacilgliceride 
51.0,0,13.0, triacilgliceride 
51.0,0,13.0, triacilgliceride 
51.0,762,13.0, triacilgliceride 
51.0,0,14.0, prin 
51.0,0,14.0, prin 
51.0,0,14.0, prin 
51.0,0,14.0, prin 
51.0,0,14.0, prin 
51.0,0,14.0, prin 
51.0,0,14.0, prin 
51.0,0,14.0, prin 
51.0,0,14.0, prin 
51.0,0,14.0, prin 
51.0,537,14.0, prin 
51.0,0,15.0, intermediul 
51.0,0,15.0, intermediul 
51.0,0,15.0, intermediul 
51.0,0,15.0, intermediul 
51.0,0,15.0, intermediul 
51.0,0,15.0, intermediul 
51.0,0,15.0, intermediul 
51.0,0,15.0, intermediul 
51.0,0,15.0, intermediul 
51.0,0,15.0, intermediul 
51.0,0,15.0, intermediul 
51.0,0,15.0, intermediul 
51.0,0,15.0, intermediul 
51.0,0,15.0, intermediul 
51.0,752,15.0, intermediul 
51.0,0,16.0, unei 
51.0,0,16.0, unei 
51.0,0,16.0, unei 
51.0,0,16.0, unei 
51.0,0,16.0, unei 
51.0,0,16.0, unei 
51.0,0,16.0, unei 
51.0,0,16.0, unei 
51.0,0,16.0, unei 
51.0,499,16.0, unei 
51.0,0,17.0, căi 
51.0,0,17.0, căi 
51.0,0,17.0, căi 
51.0,0,17.0, căi 
51.0,250,17.0, căi 
51.0,0,18.0, a 
51.0,0,18.0, a 
51.0,0,18.0, a 
51.0,0,18.0, a 
51.0,0,18.0, a 
51.0,298,18.0, a 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,0,19.0, fosfolipazei 
51.0,1353,19.0, fosfolipazei 
,0,,
,0,,
,-18873,,
26.0,0,0.0, Cu 
26.0,0,0.0, Cu 
26.0,0,0.0, Cu 
26.0,0,0.0, Cu 
26.0,0,0.0, Cu 
26.0,0,0.0, Cu 
26.0,0,0.0, Cu 
26.0,0,0.0, Cu 
26.0,0,0.0, Cu 
26.0,0,0.0, Cu 
26.0,0,0.0, Cu 
26.0,0,0.0, Cu 
26.0,0,0.0, Cu 
26.0,0,0.0, Cu 
26.0,0,0.0, Cu 
26.0,0,0.0, Cu 
26.0,848,0.0, Cu 
26.0,0,1.0, toate 
26.0,113,1.0, toate 
26.0,0,2.0," acestea, "
26.0,0,2.0," acestea, "
26.0,0,2.0," acestea, "
26.0,0,2.0," acestea, "
26.0,0,2.0," acestea, "
26.0,0,2.0," acestea, "
26.0,0,2.0," acestea, "
26.0,0,2.0," acestea, "
26.0,0,2.0," acestea, "
26.0,500,2.0," acestea, "
26.0,0,3.0, atenuarea 
26.0,0,3.0, atenuarea 
26.0,0,3.0, atenuarea 
26.0,0,3.0, atenuarea 
26.0,0,3.0, atenuarea 
26.0,0,3.0, atenuarea 
26.0,0,3.0, atenuarea 
26.0,0,3.0, atenuarea 
26.0,0,3.0, atenuarea 
26.0,0,3.0, atenuarea 
26.0,0,3.0, atenuarea 
26.0,0,3.0, atenuarea 
26.0,0,3.0, atenuarea 
26.0,0,3.0, atenuarea 
26.0,0,3.0, atenuarea 
26.0,0,3.0, atenuarea 
26.0,0,3.0, atenuarea 
26.0,0,3.0, atenuarea 
26.0,0,3.0, atenuarea 
26.0,987,3.0, atenuarea 
26.0,57,4.0, nu 
26.0,0,5.0, poate 
26.0,0,5.0, poate 
26.0,0,5.0, poate 
26.0,0,5.0, poate 
26.0,0,5.0, poate 
26.0,0,5.0, poate 
26.0,0,5.0, poate 
26.0,0,5.0, poate 
26.0,0,5.0, poate 
26.0,495,5.0, poate 
26.0,0,6.0, merge 
26.0,0,6.0, merge 
26.0,0,6.0, merge 
26.0,0,6.0, merge 
26.0,0,6.0, merge 
26.0,0,6.0, merge 
26.0,0,6.0, merge 
26.0,0,6.0, merge 
26.0,448,6.0, merge 
26.0,0,7.0, decât 
26.0,0,7.0, decât 
26.0,0,7.0, decât 
26.0,0,7.0, decât 
26.0,255,7.0, decât 
26.0,0,8.0, până 
26.0,0,8.0, până 
26.0,0,8.0, până 
26.0,0,8.0, până 
26.0,0,8.0, până 
26.0,0,8.0, până 
26.0,0,8.0, până 
26.0,0,8.0, până 
26.0,0,8.0, până 
26.0,0,8.0, până 
26.0,545,8.0, până 
26.0,0,9.0, la 
26.0,109,9.0, la 
26.0,0,10.0, nivelul 
26.0,0,10.0, nivelul 
26.0,0,10.0, nivelul 
26.0,0,10.0, nivelul 
26.0,0,10.0, nivelul 
26.0,0,10.0, nivelul 
26.0,0,10.0, nivelul 
26.0,0,10.0, nivelul 
26.0,0,10.0, nivelul 
26.0,0,10.0, nivelul 
26.0,543,10.0, nivelul 
26.0,0,11.0, plasticii 
26.0,0,11.0, plasticii 
26.0,0,11.0, plasticii 
26.0,0,11.0, plasticii 
26.0,0,11.0, plasticii 
26.0,0,11.0, plasticii 
26.0,0,11.0, plasticii 
26.0,0,11.0, plasticii 
26.0,0,11.0, plasticii 
26.0,0,11.0, plasticii 
26.0,0,11.0, plasticii 
26.0,0,11.0, plasticii 
26.0,0,11.0, plasticii 
26.0,0,11.0, plasticii 
26.0,0,11.0, plasticii 
26.0,0,11.0, plasticii 
26.0,0,11.0, plasticii 
26.0,896,11.0, plasticii 
26.0,0,12.0, sinaptice 
26.0,0,12.0, sinaptice 
26.0,0,12.0, sinaptice 
26.0,0,12.0, sinaptice 
26.0,0,12.0, sinaptice 
26.0,0,12.0, sinaptice 
26.0,0,12.0, sinaptice 
26.0,0,12.0, sinaptice 
26.0,0,12.0, sinaptice 
26.0,0,12.0, sinaptice 
26.0,0,12.0, sinaptice 
26.0,0,12.0, sinaptice 
26.0,0,12.0, sinaptice 
26.0,0,12.0, sinaptice 
26.0,0,12.0, sinaptice 
26.0,0,12.0, sinaptice 
26.0,852,12.0, sinaptice 
26.0,48,22.0, principal 
26.0,64,19.0, ADHD 
26.0,47,18.0, gravitatea 
26.0,0,17.0, deoarece 
26.0,94,17.0, deoarece 
26.0,47,16.0," creierului, "
26.0,62,15.0, a 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,0,14.0, corticale 
26.0,1491,14.0, corticale 
26.0,0,15.0, a 
26.0,0,15.0, a 
26.0,0,15.0, a 
