sentenceIndex,totalReadingTime,Index,Word
120.0,0,22.0, de-al 
120.0,248,22.0, de-al 
120.0,0,23.0, cincilea 
120.0,0,23.0, cincilea 
120.0,0,23.0, cincilea 
120.0,0,23.0, cincilea 
120.0,246,23.0, cincilea 
120.0,0,24.0, ciclu 
120.0,0,24.0, ciclu 
120.0,157,24.0, ciclu 
120.0,0,25.0, al 
120.0,92,25.0, al 
120.0,0,26.0, lumii. 
120.0,0,26.0, lumii. 
120.0,0,26.0, lumii. 
120.0,0,26.0, lumii. 
120.0,0,26.0, lumii. 
120.0,0,26.0, lumii. 
120.0,0,26.0, lumii. 
120.0,853,26.0, lumii. 
120.0,0,22.0, de-al 
120.0,104,22.0, de-al 
120.0,0,23.0, cincilea 
120.0,0,23.0, cincilea 
120.0,0,23.0, cincilea 
120.0,0,23.0, cincilea 
120.0,0,23.0, cincilea 
120.0,292,23.0, cincilea 
120.0,0,24.0, ciclu 
120.0,0,24.0, ciclu 
120.0,0,24.0, ciclu 
120.0,0,24.0, ciclu 
120.0,157,24.0, ciclu 
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,-14497,,
103.0,0,0.0, Deși 
103.0,0,0.0, Deși 
103.0,0,0.0, Deși 
103.0,0,0.0, Deși 
103.0,0,0.0, Deși 
103.0,0,0.0, Deși 
103.0,0,0.0, Deși 
103.0,0,0.0, Deși 
103.0,0,0.0, Deși 
103.0,0,0.0, Deși 
103.0,0,0.0, Deși 
103.0,0,0.0, Deși 
103.0,0,0.0, Deși 
103.0,0,0.0, Deși 
103.0,0,0.0, Deși 
103.0,0,0.0, Deși 
103.0,0,0.0, Deși 
103.0,0,0.0, Deși 
103.0,948,0.0, Deși 
103.0,0,1.0, unele 
103.0,0,1.0, unele 
103.0,0,1.0, unele 
103.0,0,1.0, unele 
103.0,0,1.0, unele 
103.0,0,1.0, unele 
103.0,351,1.0, unele 
103.0,0,2.0, cadre 
103.0,0,2.0, cadre 
103.0,145,2.0, cadre 
103.0,0,3.0, sunt 
103.0,0,3.0, sunt 
103.0,0,3.0, sunt 
103.0,0,3.0, sunt 
