sentenceIndex,totalReadingTime,Index,Word
37.0,0,17.0, dar 
37.0,0,17.0, dar 
37.0,0,17.0, dar 
37.0,0,17.0, dar 
37.0,0,17.0, dar 
37.0,0,17.0, dar 
37.0,0,17.0, dar 
37.0,0,17.0, dar 
37.0,0,17.0, dar 
37.0,1199,17.0, dar 
37.0,0,18.0, este 
37.0,0,18.0, este 
37.0,0,18.0, este 
37.0,0,18.0, este 
37.0,0,18.0, este 
37.0,308,18.0, este 
37.0,0,19.0, cel 
37.0,0,19.0, cel 
37.0,0,19.0, cel 
37.0,200,19.0, cel 
37.0,0,20.0, mai 
37.0,0,20.0, mai 
37.0,0,20.0, mai 
37.0,193,20.0, mai 
37.0,0,21.0, ușor 
37.0,0,21.0, ușor 
37.0,0,21.0, ușor 
37.0,0,21.0, ușor 
37.0,251,21.0, ușor 
37.0,0,22.0, de 
37.0,106,22.0, de 
37.0,0,23.0, observat 
37.0,0,23.0, observat 
37.0,0,23.0, observat 
37.0,0,23.0, observat 
37.0,0,23.0, observat 
37.0,0,23.0, observat 
37.0,0,23.0, observat 
37.0,0,23.0, observat 
37.0,0,23.0, observat 
37.0,0,23.0, observat 
37.0,541,23.0, observat 
37.0,0,24.0, în 
37.0,0,24.0, în 
37.0,155,24.0, în 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,0,25.0, cazul 
37.0,1403,25.0, cazul 
37.0,42,27.0, biomolecule 
37.0,0,26.0, micilor 
37.0,0,26.0, micilor 
37.0,0,26.0, micilor 
37.0,0,26.0, micilor 
37.0,0,26.0, micilor 
37.0,0,26.0, micilor 
37.0,0,26.0, micilor 
37.0,0,26.0, micilor 
37.0,0,26.0, micilor 
37.0,0,26.0, micilor 
37.0,0,26.0, micilor 
37.0,0,26.0, micilor 
37.0,0,26.0, micilor 
37.0,709,26.0, micilor 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,0,27.0, biomolecule 
37.0,2048,27.0, biomolecule 
37.0,0,28.0, similare 
37.0,0,28.0, similare 
37.0,0,28.0, similare 
37.0,0,28.0, similare 
37.0,0,28.0, similare 
37.0,0,28.0, similare 
37.0,0,28.0, similare 
37.0,0,28.0, similare 
37.0,0,28.0, similare 
37.0,0,28.0, similare 
37.0,547,28.0, similare 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,0,29.0, gliceraldehidei. 
37.0,2448,29.0, gliceraldehidei. 
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,-22337,,
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,892,0.0, Suzuki 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,1858,1.0, Pureharp 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,0,0.0, Suzuki 
82.0,350,0.0, Suzuki 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,0,1.0, Pureharp 
82.0,244,1.0, Pureharp 
82.0,0,2.0, este 
82.0,0,2.0, este 
82.0,0,2.0, este 
82.0,0,2.0, este 
82.0,0,2.0, este 
82.0,0,2.0, este 
82.0,352,2.0, este 
82.0,0,3.0, unul 
82.0,0,3.0, unul 
82.0,146,3.0, unul 
82.0,0,4.0, dintre 
82.0,110,4.0, dintre 
82.0,0,5.0, micile 
82.0,0,5.0, micile 
82.0,0,5.0, micile 
82.0,0,5.0, micile 
82.0,0,5.0, micile 
82.0,0,5.0, micile 
82.0,0,5.0, micile 
82.0,0,5.0, micile 
82.0,0,5.0, micile 
82.0,0,5.0, micile 
82.0,549,5.0, micile 
82.0,0,6.0, modele 
82.0,0,6.0, modele 
82.0,0,6.0, modele 
82.0,0,6.0, modele 
82.0,251,6.0, modele 
82.0,42,7.0, de 
82.0,0,8.0, producție 
82.0,0,8.0, producție 
82.0,0,8.0, producție 
82.0,0,8.0, producție 
82.0,0,8.0, producție 
82.0,0,8.0, producție 
82.0,360,8.0, producție 
82.0,0,9.0, care 
82.0,0,9.0, care 
82.0,0,9.0, care 
82.0,189,9.0, care 
82.0,0,10.0, folosesc 
82.0,0,10.0, folosesc 
82.0,0,10.0, folosesc 
82.0,0,10.0, folosesc 
82.0,0,10.0, folosesc 
82.0,299,10.0, folosesc 
82.0,0,11.0, lemnul 
82.0,0,11.0, lemnul 
82.0,0,11.0, lemnul 
82.0,199,11.0, lemnul 
82.0,0,12.0, ca 
82.0,0,12.0, ca 
82.0,0,12.0, ca 
82.0,0,12.0, ca 
82.0,0,12.0, ca 
82.0,0,12.0, ca 
82.0,0,12.0, ca 
82.0,512,12.0, ca 
82.0,0,13.0," acoperire, "
82.0,0,13.0," acoperire, "
82.0,0,13.0," acoperire, "
82.0,0,13.0," acoperire, "
82.0,0,13.0," acoperire, "
82.0,0,13.0," acoperire, "
82.0,0,13.0," acoperire, "
82.0,0,13.0," acoperire, "
82.0,0,13.0," acoperire, "
82.0,0,13.0," acoperire, "
82.0,547,13.0," acoperire, "
82.0,0,14.0, ceea 
82.0,0,14.0, ceea 
82.0,0,14.0, ceea 
82.0,0,14.0, ceea 
82.0,247,14.0, ceea 
82.0,46,15.0, ce 
82.0,0,16.0, produce 
82.0,0,16.0, produce 
82.0,0,16.0, produce 
82.0,0,16.0, produce 
82.0,0,16.0, produce 
82.0,0,16.0, produce 
82.0,359,16.0, produce 
82.0,0,17.0, un 
82.0,0,17.0, un 
82.0,0,17.0, un 
82.0,0,17.0, un 
82.0,0,17.0, un 
82.0,290,17.0, un 
82.0,0,18.0, sunet 
82.0,110,18.0, sunet 
82.0,0,19.0, plăcut 
82.0,0,19.0, plăcut 
82.0,0,19.0, plăcut 
82.0,199,19.0, plăcut 
82.0,0,20.0, de 
82.0,91,20.0, de 
82.0,0,21.0, moale. 
82.0,0,21.0, moale. 
82.0,0,21.0, moale. 
82.0,0,21.0, moale. 
82.0,0,21.0, moale. 
82.0,0,21.0, moale. 
82.0,152,21.0, moale. 
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,-8357,,
8.0,0,0.0, Au 
8.0,0,0.0, Au 
8.0,139,0.0, Au 
8.0,0,1.0, fost 
8.0,0,1.0, fost 
8.0,0,1.0, fost 
8.0,0,1.0, fost 
8.0,0,1.0, fost 
8.0,0,1.0, fost 
8.0,0,1.0, fost 
8.0,0,1.0, fost 
8.0,0,1.0, fost 
8.0,0,1.0, fost 
8.0,0,1.0, fost 
8.0,0,1.0, fost 
8.0,661,1.0, fost 
8.0,0,2.0, produse 
8.0,0,2.0, produse 
8.0,0,2.0, produse 
8.0,0,2.0, produse 
8.0,0,2.0, produse 
8.0,0,2.0, produse 
8.0,340,2.0, produse 
8.0,0,3.0," drame, "
8.0,0,3.0," drame, "
8.0,0,3.0," drame, "
8.0,0,3.0," drame, "
8.0,0,3.0," drame, "
8.0,305,3.0," drame, "
8.0,0,4.0, comedii 
8.0,0,4.0, comedii 
8.0,0,4.0, comedii 
8.0,0,4.0, comedii 
8.0,0,4.0, comedii 
8.0,0,4.0, comedii 
8.0,0,4.0, comedii 
8.0,0,4.0, comedii 
8.0,454,4.0, comedii 
8.0,0,5.0, și 
8.0,96,5.0, și 
8.0,0,6.0, toate 
8.0,0,6.0, toate 
8.0,0,6.0, toate 
8.0,0,6.0, toate 
8.0,0,6.0, toate 
8.0,296,6.0, toate 
8.0,0,7.0, celelalte 
8.0,0,7.0, celelalte 
8.0,0,7.0, celelalte 
8.0,0,7.0, celelalte 
8.0,0,7.0, celelalte 
8.0,0,7.0, celelalte 
8.0,0,7.0, celelalte 
8.0,0,7.0, celelalte 
8.0,0,7.0, celelalte 
8.0,0,7.0, celelalte 
8.0,0,7.0, celelalte 
8.0,0,7.0, celelalte 
8.0,0,7.0, celelalte 
8.0,0,7.0, celelalte 
8.0,0,7.0, celelalte 
8.0,0,7.0, celelalte 
8.0,0,7.0, celelalte 
8.0,905,7.0, celelalte 
8.0,0,8.0, forme 
8.0,0,8.0, forme 
8.0,144,8.0, forme 
8.0,47,9.0, de 
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,753,10.0," divertisment, "
8.0,47,9.0, de 
8.0,0,8.0, forme 
8.0,104,8.0, forme 
8.0,0,7.0, celelalte 
8.0,97,7.0, celelalte 
8.0,0,8.0, forme 
8.0,103,8.0, forme 
8.0,47,9.0, de 
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,0,10.0," divertisment, "
8.0,602,10.0," divertisment, "
8.0,0,11.0, precum 
8.0,110,11.0, precum 
8.0,0,12.0, și 
8.0,0,12.0, și 
8.0,0,12.0, și 
8.0,0,12.0, și 
8.0,0,12.0, și 
8.0,0,12.0, și 
8.0,338,12.0, și 
8.0,0,11.0, precum 
8.0,0,11.0, precum 
8.0,0,11.0, precum 
8.0,0,11.0, precum 
8.0,0,11.0, precum 
8.0,0,11.0, precum 
8.0,0,11.0, precum 
8.0,0,11.0, precum 
8.0,0,11.0, precum 
8.0,0,11.0, precum 
8.0,0,11.0, precum 
8.0,0,11.0, precum 
8.0,0,11.0, precum 
8.0,959,11.0, precum 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,0,13.0, emisiuni 
8.0,1153,13.0, emisiuni 
8.0,0,14.0, de 
8.0,0,14.0, de 
8.0,142,14.0, de 
8.0,0,15.0, știri 
8.0,98,15.0, știri 
8.0,56,16.0, și 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,0,17.0, muzică. 
8.0,596,17.0, muzică. 
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,0,,
,-8549,,
148.0,0,0.0, Deoarece 
148.0,0,0.0, Deoarece 
148.0,0,0.0, Deoarece 
148.0,0,0.0, Deoarece 
148.0,0,0.0, Deoarece 
148.0,0,0.0, Deoarece 
148.0,0,0.0, Deoarece 
148.0,0,0.0, Deoarece 
148.0,462,0.0, Deoarece 
148.0,0,1.0, un 
148.0,90,1.0, un 
148.0,0,2.0, singur 
148.0,0,2.0, singur 
148.0,0,2.0, singur 
148.0,0,2.0, singur 
148.0,0,2.0, singur 
148.0,0,2.0, singur 
148.0,0,2.0, singur 
148.0,0,2.0, singur 
148.0,0,2.0, singur 
148.0,0,2.0, singur 
148.0,0,2.0, singur 
148.0,600,2.0, singur 
148.0,0,3.0, reflector 
148.0,0,3.0, reflector 
148.0,0,3.0, reflector 
148.0,0,3.0, reflector 
148.0,0,3.0, reflector 
148.0,0,3.0, reflector 
148.0,0,3.0, reflector 
148.0,0,3.0, reflector 
148.0,0,3.0, reflector 
148.0,0,3.0, reflector 
148.0,0,3.0, reflector 
148.0,0,3.0, reflector 
148.0,648,3.0, reflector 
148.0,0,4.0, parabolic 
148.0,0,4.0, parabolic 
148.0,0,4.0, parabolic 
148.0,0,4.0, parabolic 
148.0,0,4.0, parabolic 
148.0,0,4.0, parabolic 
148.0,0,4.0, parabolic 
148.0,0,4.0, parabolic 
148.0,0,4.0, parabolic 
148.0,0,4.0, parabolic 
148.0,0,4.0, parabolic 
148.0,0,4.0, parabolic 
148.0,0,4.0, parabolic 
148.0,0,4.0, parabolic 
148.0,0,4.0, parabolic 
148.0,800,4.0, parabolic 
148.0,0,5.0, atinge 
148.0,0,5.0, atinge 
148.0,0,5.0, atinge 
148.0,0,5.0, atinge 
148.0,0,5.0, atinge 
148.0,303,5.0, atinge 
148.0,0,6.0, o 
148.0,97,6.0, o 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,800,7.0, precizie 
148.0,62,8.0, de 
148.0,0,9.0, focalizare 
148.0,0,9.0, focalizare 
148.0,0,9.0, focalizare 
148.0,0,9.0, focalizare 
148.0,0,9.0, focalizare 
148.0,0,9.0, focalizare 
148.0,0,9.0, focalizare 
148.0,0,9.0, focalizare 
148.0,0,9.0, focalizare 
148.0,0,9.0, focalizare 
148.0,0,9.0, focalizare 
148.0,0,9.0, focalizare 
148.0,0,9.0, focalizare 
148.0,0,9.0, focalizare 
148.0,739,9.0, focalizare 
148.0,0,10.0, mai 
148.0,110,10.0, mai 
148.0,0,11.0, mare 
148.0,89,11.0, mare 
148.0,0,12.0, decât 
148.0,0,12.0, decât 
148.0,0,12.0, decât 
148.0,0,12.0, decât 
148.0,0,12.0, decât 
148.0,0,12.0, decât 
148.0,0,12.0, decât 
148.0,0,12.0, decât 
148.0,0,12.0, decât 
148.0,506,12.0, decât 
148.0,47,9.0, focalizare 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,0,7.0, precizie 
148.0,555,7.0, precizie 
148.0,0,13.0, orice 
148.0,0,13.0, orice 
148.0,0,13.0, orice 
148.0,0,13.0, orice 
148.0,245,13.0, orice 
148.0,0,14.0, banc 
148.0,0,14.0, banc 
148.0,0,14.0, banc 
148.0,200,14.0, banc 
148.0,0,15.0, mai 
148.0,0,15.0, mai 
148.0,159,15.0, mai 
148.0,0,16.0, mare 
148.0,0,16.0, mare 
148.0,0,16.0, mare 
148.0,188,16.0, mare 
148.0,53,17.0, de 
148.0,0,18.0," oglinzi, "
148.0,0,18.0," oglinzi, "
148.0,0,18.0," oglinzi, "
148.0,0,18.0," oglinzi, "
148.0,0,18.0," oglinzi, "
148.0,307,18.0," oglinzi, "
148.0,0,19.0, focalizarea 
148.0,0,19.0, focalizarea 
148.0,0,19.0, focalizarea 
148.0,0,19.0, focalizarea 
148.0,0,19.0, focalizarea 
148.0,0,19.0, focalizarea 
148.0,340,19.0, focalizarea 
148.0,0,20.0, este 
148.0,0,20.0, este 
148.0,153,20.0, este 
148.0,0,21.0, folosită 
148.0,0,21.0, folosită 
148.0,0,21.0, folosită 
148.0,0,21.0, folosită 
148.0,0,21.0, folosită 
148.0,305,21.0, folosită 
148.0,0,22.0, pentru 
148.0,0,22.0, pentru 
148.0,0,22.0, pentru 
148.0,0,22.0, pentru 
148.0,247,22.0, pentru 
148.0,47,23.0, a 
148.0,0,24.0, atinge 
148.0,0,24.0, atinge 
148.0,0,24.0, atinge 
148.0,0,24.0, atinge 
148.0,0,24.0, atinge 
148.0,0,24.0, atinge 
148.0,357,24.0, atinge 
148.0,0,25.0, o 
148.0,0,25.0, o 
148.0,0,25.0, o 
148.0,0,25.0, o 
148.0,0,25.0, o 
148.0,0,25.0, o 
148.0,353,25.0, o 
148.0,47,27.0, mai 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,0,26.0, temperatură 
148.0,2602,26.0, temperatură 
148.0,0,27.0, mai 
148.0,0,27.0, mai 
148.0,0,27.0, mai 
148.0,0,27.0, mai 
148.0,0,27.0, mai 
148.0,290,27.0, mai 
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,0,28.0," ridicată, "
148.0,1352,28.0," ridicată, "
148.0,0,29.0, ceea 
148.0,107,29.0, ceea 
148.0,0,30.0, ce 
148.0,93,30.0, ce 
148.0,0,31.0, permite 
148.0,0,31.0, permite 
148.0,0,31.0, permite 
148.0,200,31.0, permite 
148.0,0,32.0, o 
148.0,106,32.0, o 
148.0,0,33.0, conversie 
148.0,0,33.0, conversie 
148.0,0,33.0, conversie 
148.0,0,33.0, conversie 
148.0,0,33.0, conversie 
148.0,299,33.0, conversie 
148.0,0,34.0, foarte 
148.0,0,34.0, foarte 
148.0,0,34.0, foarte 
148.0,0,34.0, foarte 
148.0,0,34.0, foarte 
148.0,0,34.0, foarte 
148.0,354,34.0, foarte 
148.0,0,35.0, eficientă 
148.0,0,35.0, eficientă 
148.0,0,35.0, eficientă 
148.0,0,35.0, eficientă 
148.0,0,35.0, eficientă 
148.0,0,35.0, eficientă 
148.0,346,35.0, eficientă 
148.0,48,36.0, a 
148.0,0,37.0, căldurii 
148.0,0,37.0, căldurii 
148.0,0,37.0, căldurii 
148.0,0,37.0, căldurii 
148.0,0,37.0, căldurii 
148.0,295,37.0, căldurii 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,0,38.0, în 
148.0,2200,38.0, în 
